n,mse,coef_rmse,coef_max_abs_error
13700,1.733336949948512e-33,2.971403475611648e-02,1.099418273130013e-01
13800,1.733336949948512e-33,2.971403475611648e-02,1.099418273130013e-01
13900,1.733336949948512e-33,2.971403475611648e-02,1.099418273130013e-01
14000,1.733336949948512e-33,2.971403475611648e-02,1.099418273130013e-01
14100,1.733336949948512e-33,2.971403475611648e-02,1.099418273130013e-01
14200,1.733336949948512e-33,2.971403475611648e-02,1.099418273130013e-01
14300,1.733336949948512e-33,2.971403475611648e-02,1.099418273130013e-01
14400,1.733336949948512e-33,2.971403475611648e-02,1.099418273130013e-01
14500,1.733336949948512e-33,2.971403475611648e-02,1.099418273130013e-01
14600,1.733336949948512e-33,2.971403475611648e-02,1.099418273130013e-01
14700,1.733336949948512e-33,2.971403475611648e-02,1.099418273130013e-01
14800,1.733336949948512e-33,2.971403475611648e-02,1.099418273130013e-01
14900,1.733336949948512e-33,2.971403475611648e-02,1.099418273130013e-01
15000,1.733336949948512e-33,2.971403475611648e-02,1.099418273130013e-01
15100,1.733336949948512e-33,2.971403475611648e-02,1.099418273130013e-01
15200,1.733336949948512e-33,2.971403475611648e-02,1.099418273130013e-01
15300,1.733336949948512e-33,2.971403475611648e-02,1.099418273130013e-01
15400,1.733336949948512e-33,2.971403475611648e-02,1.099418273130013e-01
15500,1.733336949948512e-33,2.971403475611648e-02,1.099418273130013e-01
15600,1.733336949948512e-33,2.971403475611648e-02,1.099418273130013e-01
15700,1.733336949948512e-33,2.971403475611648e-02,1.099418273130013e-01
15800,1.733336949948512e-33,2.971403475611648e-02,1.099418273130013e-01
15900,1.733336949948512e-33,2.971403475611648e-02,1.099418273130013e-01
16000,1.733336949948512e-33,2.971403475611648e-02,1.099418273130013e-01
16100,1.733336949948512e-33,2.971403475611648e-02,1.099418273130013e-01
16200,1.733336949948512e-33,2.971403475611648e-02,1.099418273130013e-01
16300,1.733336949948512e-33,2.971403475611648e-02,1.099418273130013e-01
16400,1.733336949948512e-33,2.971403475611648e-02,1.099418273130013e-01
16500,1.733336949948512e-33,2.971403475611648e-02,1.099418273130013e-01
16600,1.733336949948512e-33,2.971403475611648e-02,1.099418273130013e-01
16700,1.733336949948512e-33,2.971403475611648e-02,1.099418273130013e-01
16800,1.733336949948512e-33,2.971403475611648e-02,1.099418273130013e-01
16900,1.733336949948512e-33,2.971403475611648e-02,1.099418273130013e-01
17000,1.733336949948512e-33,2.971403475611648e-02,1.099418273130013e-01
17100,1.733336949948512e-33,2.971403475611648e-02,1.099418273130013e-01
17200,1.733336949948512e-33,2.971403475611648e-02,1.099418273130013e-01
17300,1.733336949948512e-33,2.971403475611648e-02,1.099418273130013e-01
17400,1.733336949948512e-33,2.971403475611648e-02,1.099418273130013e-01
17500,1.733336949948512e-33,2.971403475611648e-02,1.099418273130013e-01
17600,1.733336949948512e-33,2.971403475611648e-02,1.099418273130013e-01
17700,1.733336949948512e-33,2.971403475611648e-02,1.099418273130013e-01
17800,1.733336949948512e-33,2.971403475611648e-02,1.099418273130013e-01
17900,1.733336949948512e-33,2.971403475611648e-02,1.099418273130013e-01
18000,1.733336949948512e-33,2.971403475611648e-02,1.099418273130013e-01
18100,1.733336949948512e-33,2.971403475611648e-02,1.099418273130013e-01
18200,1.733336949948512e-33,2.971403475611648e-02,1.099418273130013e-01
18300,1.733336949948512e-33,2.971403475611648e-02,1.099418273130013e-01
18400,1.733336949948512e-33,2.971403475611648e-02,1.099418273130013e-01
18500,1.733336949948512e-33,2.971403475611648e-02,1.099418273130013e-01
18600,1.733336949948512e-33,2.971403475611648e-02,1.099418273130013e-01
18700,1.733336949948512e-33,2.971403475611648e-02,1.099418273130013e-01
18800,1.733336949948512e-33,2.971403475611648e-02,1.099418273130013e-01
18900,1.733336949948512e-33,2.971403475611648e-02,1.099418273130013e-01
19000,1.733336949948512e-33,2.971403475611648e-02,1.099418273130013e-01
19100,1.733336949948512e-33,2.971403475611648e-02,1.099418273130013e-01
19200,1.733336949948512e-33,2.971403475611648e-02,1.099418273130013e-01
19300,1.733336949948512e-33,2.971403475611648e-02,1.099418273130013e-01
19400,1.733336949948512e-33,2.971403475611648e-02,1.099418273130013e-01
19500,1.733336949948512e-33,2.971403475611648e-02,1.099418273130013e-01
19600,1.733336949948512e-33,2.971403475611648e-02,1.099418273130013e-01
19700,1.733336949948512e-33,2.971403475611648e-02,1.099418273130013e-01
19800,1.733336949948512e-33,2.971403475611648e-02,1.099418273130013e-01
19900,1.733336949948512e-33,2.971403475611648e-02,1.099418273130013e-01
20000,1.733336949948512e-33,2.971403475611648e-02,1.099418273130013e-01
